city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
paranaque,43,"2BR Condo for Sale in Palm Beach Villas, Bay City, Pasay Ready for occupancy  two bedrooms","NO DOWN PAYMENT READY FOR OCCUPANCY CONDOMINIUM IN TWO BEDROOM CONDOMINIUM IN PASAY PALM BEACH WEST 
Located PALM BEACH VILLAS Metropolitan Park, Diosdado Macapagal Blvd, Pasay,


Total Price- 11,000,000
Less disc- 3,300,000 
Net Price- 7,700,000 
Reservation- 50,000 
20% spot dp- 2,310,000 
bank financing- 5,390,000
Estimated Charges- 410,400


Requirements Needed: - 2 VALID ID’S (Tin id) - Forms form federal land skyline / Sunrise FREE SITE VIEWING!!! LIFE TIME OWNERSHIP DEVELOPER FEDERA LAND INC (METROBANK)

for sale ready for occupancy condo in pasay area city two bedroom
for sale ready for occupancy condo in pasay two bedroom palm beach west
for sale ready for occupancy condo in pasay two bedroom palm beach villas
two bedroom ready for occupancy condo in pasay macapagal mall of asia 
two bedroom ready for occupancy condo in pasay bay area casino soalire 
two bedroom ready for occupancy condo in pasay baclaran roxas blvd mall of asia
 brand new two bedroom ready for occupancy condo in pasay 
two bedroom ready for occupancy condo in pasay studio three bedroom
two bedroom ready for occupancy condo in pasay",,,,41 sqm,"₱ 7,798,000","Baclaran, Parañaque",,,,,Condo,For Sale,,,,,26 Aug 2023,Kristine Joy Pascua
paranaque,43,For sale pasay condo near ayala mall mall of asia s&r sea side heritage okada hotel,,,,,41 sqm,,"Baclaran, Parañaque",,,,,Condo,Buy & Rent,,,,,25 Aug 2023,Kristine Joy Pascua
paranaque,43,Two bedroom pasay condominium ready for occupancy near macapgal roxas boulevard Baclaran marina sea side metrobank avenue,,,,,40 sqm,,"Tambo, Parañaque",,,,,Condo,Buy & Rent,,,,,25 Aug 2023,Kristine Joy Pascua
paranaque,43,Two bedroom condo in pasay near macapgal roxas boulevard Baclaran marina sea side metrobank avenue,"NO DOWN PAYMENT RENT TO OWN READY FOR OCCUPANCY CONDOMINIUM IN TWO BEDROOM CONDOMINIUM IN PASAY PALM BEACH WEST
The payment term for Lease to Own 4 Months Security Deposit and 1 Month Advance/20% Payable in 30 Months/ 80% Balance, Lumpsum Move-In with 2 Weeks Cash Out 4 Months Deposit: Php 240,888.00 AND 1 Month Advance: Php 60,766.66 Monthly Lease: Php 60,766.66 (30 Months) 
Requirements Needed: - 2 VALID ID’S (Tin id) - Forms form federal land skyline / Sunrise FREE SITE VIEWING!!! LIFE TIME OWNERSHIP DEVELOPER FEDERA LAND INC (METROBANK)



Palm Beach West 2BEDROOM 40SQM Two bedroom Rent to own condo in pasay pm me now. 
REOPEN UNIT actual unit posted Hurry Now few units left 60K monthly Just pay 4mos.deposit and 1 month advance a total amount of 300,000 you can already move in as early as 10 days. Palm Beach West CONDOMINIUM RENT TO OWN PAYMENT SCHEME",,,,41 sqm,,"Baclaran, Parañaque",,,,,Condo,Buy & Rent,,,,,25 Aug 2023,Kristine Joy Pascua
paranaque,43,🎉2BR RUSH FOR SALE IN  WOODSVILLE VIVERDE MANSION🎉,"For Sale! Unit with Parking

Ready  for Occupancy

Woodsville Viverde Mansions by RLC Residences
Location: Edison Avenue corner West Service Road, Brgy. Merville, Parañaque City


Building 4
Area: 51.18 Sqm. 

Selling Price is 6.3M

👉 CGT and DST are shouldered by the Seller

👉 Transfer Fees and Transfer Tax shouldered by Buyer",,,,51 sqm,"₱ 6,300,000","Parañaque, Metro Manila",2 bedrooms,1 bathroom,,Partly furnished,Condo,For Sale,,,,,23 Aug 2023,Maria Lorna Arnesto
paranaque,43,🌆 Unwind in Style at Raya Gardens Condominium! Spacious 1 Bedroom Unit with Convertible Option | Fully Furnished | Rooftop Bliss | Prime Location in M,,,,,56 sqm,"₱ 6,500,000","Parañaque, Metro Manila",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,Freehold,,23 Aug 2023,JAC Real Estate
paranaque,43,CONDO UNIT FOR SALE NEAR NAIA AIRPORT💖🏢,,,,,58 sqm,"₱ 80,000","Parañaque, Metro Manila",2 bedrooms,1 bathroom,,Unfurnished,Condo,For Sale,,,,,23 Aug 2023,Maria Lorna Arnesto
paranaque,43,pre selling condominium in pasay area city near universities,"Quantum Residences 👑
Project location: Sen Gil Puyat Cor. Taft Ave, Pasay 
Developer: Horizon Land/Federal Land Inc. 
Quantum Residences is a mixed-use, residential – commercial condominium development that provides convenience and urban lifestyle catering to students, young urban professionals and start-up families. 
⚜️Unit type & sizes:
-Studio with Balcony (24sq.m.- 26.5sq.m.) 
-One bedroom with Balcony (28sq.m.- 31sq.m.) 
-Two bedroom 49.5sq.m. / Parking (12.5sq.m.)
⚜️Be the first to avail the best price and best units 
⚜️Already Launch Quantum Residences - 
     AMBER TOWER Pre Selling- the last tower!
⚜️Promo 15% Discount
⚜️Price Starts at 200,000 per sqm 
     on the higher floors.
⚜️We Are now accepting reservations.,
     Condo for Sale located at Taft Avenue near 
     intersection Sen Gil Puyat (Buendia) Pasay City
⚜️Amber Tower Turn Over 2027
Upcoming 3 tower, High Rise Condominium for Sale near Central Business District of Makati and Pasay City - Developed by Horizon Land / Federal Land
⚜️Come Live Work and Play
Targeting individuals and investors. 
Who need a convenient and safe place to stay, 
nearest to workplace, or school.
Get more space than you need.
Get more of your money’s worth.
Get more from life when you live at Quantum Residences.
⚜️Completion Date:
Aqua Tower – February 29, 2024
Amethyst Tower – December 31, 2026
Amber Tower – December 31, 2027
Project Location: 
Taft Avenue, Barangay 49, Pasay City
Owned and Developed by: 
Horizon Land Property & Dev’t Corp.
⚜️Near :
-LRT-1 Gil Puyat Station
-La Salle Taft University
-Arellano University
-College of St. Benilde
-UP Manila
-St. Paul College Manila
-Makati CBD
-SM Mall of Asia Complex
-Okada and Solaire Resorts & Casino
-Infront of Cartimar Shopping Center
🧿Transact with Legitimate Federal Land 
     Property Specialist! Or Area Account Officer",,,,25 sqm,"₱ 4,605,525","Tambo, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,pre selling condo studio dfa airport,"❗𝗣𝗥𝗘 𝗦𝗘𝗟𝗟𝗜𝗡𝗚 𝗣𝗔𝗦𝗔𝗬 𝗣𝗥𝗢𝗝𝗘𝗖𝗧❗
𝖥𝖾𝖽𝖾𝗋𝖺𝗅 𝖫𝖺𝗇𝖽 𝖨𝗇𝖼./ 𝖬𝖾𝗍𝗋𝗈𝖻𝖺𝗇𝗄 
 (𝗤𝘂𝗮𝗻𝘁𝘂𝗺 𝗥𝗲𝘀𝗶𝗱𝗲𝗻𝗰𝗲𝘀)
📌 𝗔𝗺𝗲𝘁𝗵𝘆𝘀𝘁 𝗧𝗼𝘄𝗲𝗿 
📌𝗔𝗺𝗯𝗲𝗿 𝗧𝗼𝘄𝗲𝗿 (𝗡𝗲𝘄𝗹𝘆 𝗟𝗮𝘂𝗻𝗰𝗵𝗲𝗱) 
📌Location: Buendia Taft Avenue Pasay City 
📌 2-3mins to LRT Buendia Station 
✅ Available unit Studio, Studio with Balcony, 1 Bedroom with Balcony and 2 Bedroom with Balcony.
✅ 𝗡𝗢 𝗗𝗢𝗪𝗡𝗣𝗔𝗬𝗠𝗘𝗡𝗧 
𝗦𝗧𝗨𝗗𝗜𝗢 - 21 - 26 sq.m - 5M
1𝗕𝗥 - 31 - 33.50 sq.m - 6.1M
2 𝗕𝗥-  49.50 sq.m - 12.4M
📌 𝗡𝗲𝗮𝗿 𝗯𝘆 𝗣𝗹𝗮𝗰𝗲𝘀
✔️ Arellano University
✔️ Dela Salle University 
✔️ Dela Salle - College of Saint Benilde
✔️ Philippine Women’s University
✔️ St. Scholastica’s College
✔️ University of the Philippines Manila
𝘉𝘦𝘵𝘵𝘦𝘳 𝘤𝘭𝘰𝘴𝘦 𝘵𝘩𝘦 𝘥𝘦𝘢𝘭 𝘰𝘯𝘭𝘺 𝘸𝘪𝘵𝘩 𝘢𝘯 𝘢𝘤𝘤𝘳𝘦𝘥𝘪𝘵𝘦𝘥 𝘢𝘯𝘥 𝘢𝘵 𝘵𝘩𝘦 𝘴𝘢𝘮𝘦 𝘵𝘪𝘮𝘦, 𝘐𝘯-𝘩𝘰𝘶𝘴𝘦 𝘴𝘱𝘦𝘤𝘪𝘢𝘭𝘪𝘴𝘵 𝘸𝘩𝘰 𝘸𝘪𝘭𝘭 𝘣𝘦 𝘸𝘪𝘵𝘩 𝘺𝘰𝘶 𝘢𝘭𝘭 𝘵𝘩𝘦 𝘸𝘢𝘺.",,,,26 sqm,"₱ 4,605,525","Tambo, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,for sale condo in pasay  city near dltb jam liner taft,"Quantum Residences 👑
Project location: Sen Gil Puyat Cor. Taft Ave, Pasay 
Developer: Horizon Land/Federal Land Inc. 
Quantum Residences is a mixed-use, residential – commercial condominium development that provides convenience and urban lifestyle catering to students, young urban professionals and start-up families. 
⚜️Unit type & sizes:
-Studio with Balcony (24sq.m.- 26.5sq.m.) 
-One bedroom with Balcony (28sq.m.- 31sq.m.) 
-Two bedroom 49.5sq.m. / Parking (12.5sq.m.)
⚜️Be the first to avail the best price and best units 
⚜️Already Launch Quantum Residences - 
     AMBER TOWER Pre Selling- the last tower!
⚜️Promo 15% Discount
⚜️Price Starts at 200,000 per sqm 
     on the higher floors.
⚜️We Are now accepting reservations.,
     Condo for Sale located at Taft Avenue near 
     intersection Sen Gil Puyat (Buendia) Pasay City
⚜️Amber Tower Turn Over 2027
Upcoming 3 tower, High Rise Condominium for Sale near Central Business District of Makati and Pasay City - Developed by Horizon Land / Federal Land
⚜️Come Live Work and Play
Targeting individuals and investors. 
Who need a convenient and safe place to stay, 
nearest to workplace, or school.
Get more space than you need.
Get more of your money’s worth.
Get more from life when you live at Quantum Residences.
⚜️Completion Date:
Aqua Tower – February 29, 2024
Amethyst Tower – December 31, 2026
Amber Tower – December 31, 2027
Project Location: 
Taft Avenue, Barangay 49, Pasay City
Owned and Developed by: 
Horizon Land Property & Dev’t Corp.
⚜️Near :
-LRT-1 Gil Puyat Station
-La Salle Taft University
-Arellano University
-College of St. Benilde
-UP Manila
-St. Paul College Manila
-Makati CBD
-SM Mall of Asia Complex
-Okada and Solaire Resorts & Casino
-Infront of Cartimar Shopping Center
🧿Transact with Legitimate Federal Land 
     Property Specialist! Or Area Account Officer",,,,25 sqm,"₱ 4,605,525","Tambo, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,condominium in taft pre selling quantum residences,"Quantum Residences 👑
Project location: Sen Gil Puyat Cor. Taft Ave, Pasay 
Developer: Horizon Land/Federal Land Inc. 
Quantum Residences is a mixed-use, residential – commercial condominium development that provides convenience and urban lifestyle catering to students, young urban professionals and start-up families. 
⚜️Unit type & sizes:
-Studio with Balcony (24sq.m.- 26.5sq.m.) 
-One bedroom with Balcony (28sq.m.- 31sq.m.) 
-Two bedroom 49.5sq.m. / Parking (12.5sq.m.)
⚜️Be the first to avail the best price and best units 
⚜️Already Launch Quantum Residences - 
     AMBER TOWER Pre Selling- the last tower!
⚜️Promo 15% Discount
⚜️Price Starts at 200,000 per sqm 
     on the higher floors.
⚜️We Are now accepting reservations.,
     Condo for Sale located at Taft Avenue near 
     intersection Sen Gil Puyat (Buendia) Pasay City
⚜️Amber Tower Turn Over 2027
Upcoming 3 tower, High Rise Condominium for Sale near Central Business District of Makati and Pasay City - Developed by Horizon Land / Federal Land
⚜️Come Live Work and Play
Targeting individuals and investors. 
Who need a convenient and safe place to stay, 
nearest to workplace, or school.
Get more space than you need.
Get more of your money’s worth.
Get more from life when you live at Quantum Residences.
⚜️Completion Date:
Aqua Tower – February 29, 2024
Amethyst Tower – December 31, 2026
Amber Tower – December 31, 2027
Project Location: 
Taft Avenue, Barangay 49, Pasay City
Owned and Developed by: 
Horizon Land Property & Dev’t Corp.
⚜️Near :
-LRT-1 Gil Puyat Station
-La Salle Taft University
-Arellano University
-College of St. Benilde
-UP Manila
-St. Paul College Manila
-Makati CBD
-SM Mall of Asia Complex
-Okada and Solaire Resorts & Casino
-Infront of Cartimar Shopping Center
🧿Transact with Legitimate Federal Land 
     Property Specialist! Or Area Account Officer",,,,26 sqm,"₱ 4,605,525","Tambo, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,Ready for occupancy  two bedrooms condo in pasay ready of occupancy macapgal moa roxas blvd,,,,,38 sqm,"₱ 7,785,265","Tambo, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,Ready for occupancy  two bedrooms condo in pasay macapgal moa roxas blvd,,,,,39 sqm,"₱ 7,785,265","Baclaran, Parañaque",,,,,Condo,For Sale,,,,,21 Aug 2023,Kristine Joy Pascua
paranaque,43,2 Bedroom Condomium near Okada,"Resort Inspired
Semi Furnished
Lease with option to purchase",,,,100 sqm,,"Parañaque, Metro Manila",2 bedrooms,2 bathrooms,6,Partly furnished,Condo,Buy & Rent,,,,,18 Aug 2023,Joko Sarte
paranaque,43,"FOR SALE - Studio Unit at Brgy. San Dionisio, Paranaque City","FOR SALE
Avida Towers Sucat, Brgy. San Dionisio, Paranaque City
Unfurnished Studio Unit
Floor Area: 23.5 sqm
Clean title under individual
Price: P4,000,000 gross
Direct to owner",,,,23 sqm,"₱ 4,000,000","San Dionisio, Parañaque",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,,,17 Aug 2023,Luxe Realty
paranaque,43,1BR with Balcony Field Residences,"FOR SALE 1 BEDROOM END UNIT WITH BALCONY - FULLY FURNISHED
- 34 sqm
- CLEAN TITLE
- direct to owner
- Building 4, 2nd floor
- Asking price: P5.5M (slightly negotiable)
- RFS: permanently moving abroad
- DIRECT BUYERS ONLY!! 

Found along Dr. A Santos Avenue, Field Residences’ spot in Sucat, Parañaque puts it right next to the entertainment and shopping centers of Entertainment City and SM City Sucat as well as the international and domestic terminals of NAIA.

Field Residences' amenities include an enclosed clubhouse and poolside area for events, a children's area, 3 kiddie pools, 3 wading pools, an open playfield, 3 25m lap pools, themed gardens, and a picnic area.",Field Residences,Field Residences,,34 sqm,"₱ 5,500,000","San Dionisio, Parañaque",1 bedroom,1 bathroom,2,Fully furnished,Condo,For Sale,2020,,Freehold,https://www.lamudi.com.ph/projects/field-residences/,15 Aug 2023,Elizabeth Villanueva
paranaque,43,"For Sale: 2 Bedroom Condo Unit in Lions Park Residences, Sun Valley, Parañaque","For Sale
 Lions Park Residences
 2 Bedroom
 Floor area: 42 sqm
 

 Php 2.7M clean title
 

 Condominium property for Sale in Sun Valley, Parañaque, Metro Manila
 FOR SALE 2BR AT SUN VALLEY PARANAQUE 10-15 MINS AWAY FROM SM BICUTAN
 2.7M TCP
 20%DOWNPAYMENT
 80% LOANABLE THRU BANK OR PAG IBIG
 Lions Park Residences provides plenty of green, open spaces that allow for a relaxing walk, run or bike ride. The outdoor swimming pool and landscaped park are also available for our residents’ enjoyment.
 Live in a safe and comfortable community with services provided by Quadrillion Property Management, Inc. (QMPI).
 24/7 security
 CCTV in common areas
 Facilities maintenance and repairs
 Garbage collection
 Resident activities
 Close to city comforts and airport hubs
 Enjoy the accessibility and convenience of city living while enjoying the relaxing vibes of your private urban getaway.
 International Airport (NAIA)
 8km to Terminal 3
 9km to Terminal 2
 12km to Terminal 1
 Shopping
 500m to 7-Eleven
 3km to SM Bicutan
 3km to Robinsons Supermarket
 Business & Entertainment Districts
 10km to BGC
 11km to Makati
 12km to City of Dreams",Lions Park Residences,Lions Park Residences,,42 sqm,"₱ 2,700,000","Sun Valley, Parañaque",2 bedrooms,,,Unfurnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/lions-park-residences/,14 Aug 2023,Jessica Samin
paranaque,43,SMDC Field Residences 1BR with balcony full furnished unit for SALE,"SMDC Field Residences 1 BEDROOM END UNIT (WITH BALCONY - 34 sqm) FULLY FURNISHED - FOR SALE.
- direct to owner
- clean title (fully paid already)
- RFS: staying abroad permanently already

- Located just south of the metro, Field Residences in Sucat, Parañaque offers sublime suburban living that adapts to your lifestyle, whether you’re independent, a newlywed couple, an OFW family, or just looking for a change of scenery. 
- Nearby highlights include SM City Sucat (just across!), the international and domestic airport terminals of NAIA, and Entertainment City.
- Amenities include an enclosed clubhouse and poolside area for events, a children's area, 3 kiddie pools, 3 wading pools, an open playfield, 3 25m lap pools, themed gardens, and a picnic area.",Field Residences,Field Residences,,34 sqm,"₱ 5,500,000","San Dionisio, Parañaque",1 bedroom,1 bathroom,2,Fully furnished,Condo,For Sale,2020,,Freehold,https://www.lamudi.com.ph/projects/field-residences/,14 Aug 2023,Elizabeth Villanueva
paranaque,43,Pasay condo two bedroom with balcony ready for occupancy,"NO DOWN PAYMENT RENT TO OWN READY FOR OCCUPANCY CONDOMINIUM IN TWO BEDROOM CONDOMINIUM IN PASAY PALM BEACH WEST
The payment term for Lease to Own 4 Months Security Deposit and 1 Month Advance/20% Payable in 30 Months/ 80% Balance, Lumpsum Move-In with 2 Weeks Cash Out 4 Months Deposit: Php 240,888.00 AND 1 Month Advance: Php 60,766.66 Monthly Lease: Php 60,766.66 (30 Months) 
Requirements Needed: - 2 VALID ID’S (Tin id) - Forms form federal land skyline / Sunrise FREE SITE VIEWING!!! LIFE TIME OWNERSHIP DEVELOPER FEDERA LAND INC (METROBANK)",,,,41 sqm,,"Tambo, Parañaque",,,,,Condo,Buy & Rent,,,,,14 Aug 2023,Kristine Joy Pascua
paranaque,43,Pasay city condominium ready for occupancy two bedroom near ayala mall mall of asia s&r sea side heritage okada hotel,"NO DOWN PAYMENT RENT TO OWN READY FOR OCCUPANCY CONDOMINIUM IN TWO BEDROOM CONDOMINIUM IN PASAY PALM BEACH WEST
The payment term for Lease to Own 4 Months Security Deposit and 1 Month Advance/20% Payable in 30 Months/ 80% Balance, Lumpsum Move-In with 2 Weeks Cash Out 4 Months Deposit: Php 240,888.00 AND 1 Month Advance: Php 60,766.66 Monthly Lease: Php 60,766.66 (30 Months) 
Requirements Needed: - 2 VALID ID’S (Tin id) - Forms form federal land skyline / Sunrise FREE SITE VIEWING!!! LIFE TIME OWNERSHIP DEVELOPER FEDERA LAND INC (METROBANK)",,,,41 sqm,,"Baclaran, Parañaque",,,,,Condo,Buy & Rent,,,,,14 Aug 2023,Kristine Joy Pascua
paranaque,43,For sale pasay condo near ayala mall mall of asia s&r sea side heritage okada hotel,"NO DOWN PAYMENT RENT TO OWN READY FOR OCCUPANCY CONDOMINIUM IN TWO BEDROOM CONDOMINIUM IN PASAY PALM BEACH WEST
The payment term for Lease to Own 4 Months Security Deposit and 1 Month Advance/20% Payable in 30 Months/ 80% Balance, Lumpsum Move-In with 2 Weeks Cash Out 4 Months Deposit: Php 240,888.00 AND 1 Month Advance: Php 60,766.66 Monthly Lease: Php 60,766.66 (30 Months) 
Requirements Needed: - 2 VALID ID’S (Tin id) - Forms form federal land skyline / Sunrise FREE SITE VIEWING!!! LIFE TIME OWNERSHIP DEVELOPER FEDERA LAND INC (METROBANK)",,,,39 sqm,,"Baclaran, Parañaque",,,,,Condo,Buy & Rent,,,,,14 Aug 2023,Kristine Joy Pascua
paranaque,43,Property in Paranaque for sale At Woodsville Crest,"Woodsville Crest

Your Oasis, South of the Metro
📍Merville, Parañaque City.
𝖠𝖲 𝖫𝖮𝖶 𝖠𝖲 15𝖪 𝗉𝖾𝗋 𝗆𝗈𝗇𝗍𝗁
𝙄𝙉𝙑𝙀𝙎𝙏 𝙉𝙊𝙒!

✅ Smart Home Ready
✅ Convenient Access to your work
✅ Near NAIA 3, Entertainments, and Mall of Asia
✅Only Drive away from Makati CBD, Alabang CBD and BGC.
Inspired by nature, Woodsville Crest features numerous outdoor amenities to help you relax and unwind.

Have a look at Woodsville Crest's studio, one-, and two-bedroom units that are masterfully designed with your life's pursuits in mind.",Woodsville Crest 3,Woodsville Crest 3,,36 sqm,"₱ 8,000,000","Parañaque, Metro Manila",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/41032-73-f3b3bee53633-4788-fbb50929-a90c-1235,12 Aug 2023,Venezia Espiritu
paranaque,43,READY FOR OCCUPANCY! Oak Harbor Residences DMCI HOMES EXCLUSIVE! 1 2 Bedroom Condo in Marina Bay Jackson Avenue Asiaworld City Parañaque Near SM Mall,"Oak Harbor Residences
Jackson Ave. Asiaworld City, Brgy. Don Galo, Parañaque City

SET A MODEL UNIT VIEWING TODAY!

A DMCI Homes Exclusive project, Oak Harbor Residences is the only waterfront community in Bay City that is located directly by the bay. With magnificent views and state-of-the-art amenities, experience on a daily basis a change of pace and lifestyle. This lavish community puts you at the front and center of the country's next major central business district and entertainment capital, as infrastructure, residential and commercial developments are already on its way to being the next big thing.

All Bldgs Are READY FOR OCCUPANCY!

UNITS OFFERED:
1 Bedroom 66sqm Price Starts 15.6M
2 Bedroom 97-100sqm Price Starts 20.7M

Nearby Areas:
SM Mall of Asia
Uniwide Coastal Mall
Pagcor Entertainment City
Solaire Resorts and Casino
City of Dreams Manila
Resorts World Bayshore
Aseana City

Promo Term This MAY 2024!
- 20% Spot DP / 80% Cash, In-House or Bank Financing (with 4% Discount)
- 3% Spot DP / 17% in 11 months / 80% Cash, In-House or Bank Financing

Reservation Fee:
50,000 Unit
20,000 Parking 

SET A SITE AND ACTUAL UNIT VIEWING TODAY!

For more details, you may send me a direct message or contact me through my details below:
Aren Gil Nera 
0906 241 ---- (SMS, Viber, WeChat, WhatsApp)
DMCI Homes In House Consultant
HLURB #: 005131",Oak Harbor Residences,Oak Harbor Residences,,72 sqm,"₱ 18,488,000","Parañaque, Metro Manila",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/oak-harbor-residences/,12 Aug 2023,Aren Gil Nera - DMCI Homes Sales Manager
paranaque,43,Oak Harbor Residences RFO 1 2 Bedroom Condo in Marina Bay Jackson Avenue Asiaworld City Parañaque Near SM Mall of Asia Uniwide Coastal Mall Pagcor Ent,"Oak Harbor Residences
Jackson Ave. Asiaworld City, Brgy. Don Galo, Parañaque City

SET A MODEL UNIT VIEWING TODAY!

A DMCI Homes Exclusive project, Oak Harbor Residences is the only waterfront community in Bay City that is located directly by the bay. With magnificent views and state-of-the-art amenities, experience on a daily basis a change of pace and lifestyle. This lavish community puts you at the front and center of the country's next major central business district and entertainment capital, as infrastructure, residential and commercial developments are already on its way to being the next big thing.

All Bldgs Are READY FOR OCCUPANCY!

UNITS OFFERED:
1 Bedroom 66sqm Price Starts 15.6M
2 Bedroom 97-100sqm Price Starts 20.7M

Nearby Areas:
SM Mall of Asia
Uniwide Coastal Mall
Pagcor Entertainment City
Solaire Resorts and Casino
City of Dreams Manila
Resorts World Bayshore
Aseana City

Promo Term This MAY 2024!
- 20% Spot DP / 80% Cash, In-House or Bank Financing (with 4% Discount)
- 3% Spot DP / 17% in 11 months / 80% Cash, In-House or Bank Financing

Reservation Fee:
50,000 Unit
20,000 Parking 

SET A SITE AND ACTUAL UNIT VIEWING TODAY!

INQUIRE NOW!

For more details, you may send me a direct message or contact me through my details below:
Aren Gil Nera 
0906 241 ---- (SMS, Viber, WeChat, WhatsApp)
DMCI Homes In House Consultant
HLURB #: 005131",Oak Harbor Residences,Oak Harbor Residences,,72 sqm,"₱ 18,487,999","Parañaque, Metro Manila",1 bedroom,1 bathroom,,Unfurnished,Condo,For Sale,,,Freehold,https://www.lamudi.com.ph/projects/oak-harbor-residences/,12 Aug 2023,Aren Gil Nera - DMCI Homes Sales Manager
paranaque,43,"1BR Condo for Sale at Calathea Place, DMCI Condo in Parañaque City","​TG-S-CG83
 

 1BR Condo for Sale
 at Calathea Place, DMCI Homes Resort type Condo in Parañaque City 
 

 11th floor level
 31 sqm floor area
 1 bedroom
 1 bathroom
 Fully Furnished
 No Parking space
 Pet Friendly
 facing Amenities
 With balcony
 

 4.3M inclusive of CGT
 

 

 AMENITIES AND FACILITIES:
 24-hour Security
 Children's Playground
 Clubhouse Convenience Store
 Fitness Gym
 Function Hall Game Room
 Gazebo/ Cabana
 Grill Pits
 Jogging/ Biking Path
 Kiddie Pool
 Landscaped Gardens
 Lap Pool
 

 Remarks:
 included furnitures and appliances. 
 Near Slex Sucat, Skyway, NAIA Airport Terminal
 BF homes
 Parañaque City Hall",Calathea Place,Calathea Place,,31 sqm,"₱ 4,300,000","San Antonio, Parañaque",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/calathea-place/,11 Aug 2023,Realus Realtors
paranaque,43,for sale ready for occupancy two bedrooms 2 BR FOR for sale ready for occupancy two bedrooms,"Palm Beach West 2BEDROOM 40SQM Two bedroom condo in pasay pm me now. 
LOCATION PALM BEACH VILLAS MACAPAGAL PASAY
Total Price- 11,000,000
Less disc- 3,300,000 
Net Price- 7,700,000 
Reservation- 50,000 
20% spot dp- 2,310,000 
bank financing- 5,390,000
Estimated Charges- 410,400

reserved now and get A chance to have appliances Freebie Upon Move in 

Rental Value Amenities Are : Pool , Outdoor Gym , fitness Gym, Billiard Room , Kiddie And Daycare Center ,Conference Room , Function Room, Mini Library NEAR: #Salcedo 
#macapagal #seaside #bayarea#solaire #Asiena #doubledrogon #MOA #mallofasia #baygarden #palmbeachwest #sixsenses #cityofdreams #matreobankavue #roxasblvd",,,,39 sqm,"₱ 7,774,100","Tambo, Parañaque",,,,,Condo,For Sale,,,,,11 Aug 2023,Kristine Joy Pascua
paranaque,43,Ready for occupancy palm beach west condo unit in pasay near mall of asia pasay,"Palm Beach West 2BEDROOM 40SQM Two bedroom condo in pasay pm me now. 
LOCATION PALM BEACH VILLAS MACAPAGAL PASAY
Total Price- 11,000,000
Less disc- 3,300,000 
Net Price- 7,700,000 
Reservation- 50,000 
20% spot dp- 2,310,000 
bank financing- 5,390,000
Estimated Charges- 410,400

reserved now and get A chance to have appliances Freebie Upon Move in 

Rental Value Amenities Are : Pool , Outdoor Gym , fitness Gym, Billiard Room , Kiddie And Daycare Center ,Conference Room , Function Room, Mini Library NEAR: #Salcedo 
#macapagal #seaside #bayarea#solaire #Asiena #doubledrogon #MOA #mallofasia #baygarden #palmbeachwest #sixsenses #cityofdreams #matreobankavue #roxasblvd",,,,38 sqm,"₱ 7,710,220","Baclaran, Parañaque",,,,,Condo,For Sale,,,,,11 Aug 2023,Kristine Joy Pascua
paranaque,43,for sale ready for occupancy two bedrooms palm beach villas near mall of asia double dragon pasay,"Palm Beach West 2BEDROOM 40SQM Two bedroom condo in pasay pm me now. 
LOCATION PALM BEACH VILLAS MACAPAGAL PASAY
Total Price- 11,000,000
Less disc- 3,300,000 
Net Price- 7,700,000 
Reservation- 50,000 
20% spot dp- 2,310,000 
bank financing- 5,390,000
Estimated Charges- 410,400

reserved now and get A chance to have appliances Freebie Upon Move in 

Rental Value Amenities Are : Pool , Outdoor Gym , fitness Gym, Billiard Room , Kiddie And Daycare Center ,Conference Room , Function Room, Mini Library NEAR: #Salcedo 
#macapagal #seaside #bayarea#solaire #Asiena #doubledrogon #MOA #mallofasia #baygarden #palmbeachwest #sixsenses #cityofdreams #matreobankavue #roxasblvd",,,,41 sqm,"₱ 7,774,100","Tambo, Parañaque",,,,,Condo,For Sale,,,,,11 Aug 2023,Kristine Joy Pascua
