city,page,title,description,project_unit,project_name,area,floor_area,price,location,bedrooms,bathrooms,floor,condition,property_type,offer_type,construction_year,parking_spaces,ownership_type,project_link,publish_date,publish_by
makati,9,"1 Bedroom For Sale In Greenbelt Chancellor, Makati City","Greenbelt Chancellor, Makati City

Project Overview
Greenbelt Chancellor is a high-rise residential condominium developed by Megaworld Corporation, located along Rada Street in Legazpi Village, Makati City. Just a few steps away from the prestigious Greenbelt lifestyle hub, this exclusive development is designed for urban professionals and executives who seek comfort, convenience, and refined city living in the heart of the Makati Central Business District.

Key Features
A prime residential tower offering secure, high-rise living with direct access to Makati’s premier shopping, dining, and business centers. Designed for comfort and exclusivity, the building features modern interiors, well-planned amenities, and efficient unit layouts—perfect for individuals and families who want to live within walking distance to everything.

Unit Configurations
Greenbelt Chancellor offers studio, one-bedroom, and two-bedroom units ranging from approximately 38 to 80 sqm. These units are tailored for professionals, couples, and small families looking for functional spaces within a premium location.

Premium Finishes
Units come semi-furnished with split-type air-conditioning, laminated wood flooring, built-in kitchen cabinetry with granite countertops, and modern bathroom fittings. Large windows allow for natural lighting and city views, providing a comfortable and elegant living space.

Safety and Convenience
The development offers 24/7 security, CCTV monitoring, high-speed elevators, and a fully staffed concierge. Located within a vibrant, walkable neighborhood, residents enjoy unmatched access to shopping malls, offices, parks, and essential services all within a secure and well-maintained environment.

Facilities & Services
Greenbelt Chancellor provides a selection of amenities for wellness, recreation, and convenience:

Amenity Highlights:

Adult swimming pool
Fully equipped fitness center
Male and female changing rooms
Function room for events and meetings
Business center and lounge
Landscaped garden area

Nearby Establishments Shopping & Dining:

Greenbelt Mall Complex
Glorietta Malls
Ayala Center Makati

Educational Institutions:

Assumption College
Ateneo Graduate School of Business
Asian Institute of Management (AIM)

Healthcare Facilities:

Makati Medical Center
Healthway Greenbelt

Business & Office Districts:

Makati CBD (Legazpi and Salcedo Villages)
Ayala Avenue Financial Hub
Bonifacio Global City (via major access roads)

Property Specification

Unit Type: 1 Bedroom
Bathrooms: 1
Floor Area: 55.7 sqm
Parking: 1 slot
Status: Full Furnished
Total Contract Price: PHP 12,500,000",,,55 sqm,55 sqm,"₱ 12,500,000","Legazpi Village, Makati",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,1,Leasehold,,"2 weeks, 5 days ago",Leonelyn Infinity
makati,9,"1 Bedroom For Sale In Greenbelt Chancellor, Makati City","Greenbelt Chancellor, Makati City

Project Overview
Greenbelt Chancellor is a high-rise residential condominium developed by Megaworld Corporation, located along Rada Street in Legazpi Village, Makati City. Just a few steps away from the prestigious Greenbelt lifestyle hub, this exclusive development is designed for urban professionals and executives who seek comfort, convenience, and refined city living in the heart of the Makati Central Business District.

Key Features
A prime residential tower offering secure, high-rise living with direct access to Makati’s premier shopping, dining, and business centers. Designed for comfort and exclusivity, the building features modern interiors, well-planned amenities, and efficient unit layouts—perfect for individuals and families who want to live within walking distance to everything.

Unit Configurations
Greenbelt Chancellor offers studio, one-bedroom, and two-bedroom units ranging from approximately 38 to 80 sqm. These units are tailored for professionals, couples, and small families looking for functional spaces within a premium location.

Premium Finishes
Units come semi-furnished with split-type air-conditioning, laminated wood flooring, built-in kitchen cabinetry with granite countertops, and modern bathroom fittings. Large windows allow for natural lighting and city views, providing a comfortable and elegant living space.

Safety and Convenience
The development offers 24/7 security, CCTV monitoring, high-speed elevators, and a fully staffed concierge. Located within a vibrant, walkable neighborhood, residents enjoy unmatched access to shopping malls, offices, parks, and essential services all within a secure and well-maintained environment.

Facilities & Services
Greenbelt Chancellor provides a selection of amenities for wellness, recreation, and convenience:

Amenity Highlights:

Adult swimming pool
Fully equipped fitness center
Male and female changing rooms
Function room for events and meetings
Business center and lounge
Landscaped garden area

Nearby Establishments Shopping & Dining:

Greenbelt Mall Complex
Glorietta Malls
Ayala Center Makati

Educational Institutions:

Assumption College
Ateneo Graduate School of Business
Asian Institute of Management (AIM)

Healthcare Facilities:

Makati Medical Center
Healthway Greenbelt

Business & Office Districts:

Makati CBD (Legazpi and Salcedo Villages)
Ayala Avenue Financial Hub
Bonifacio Global City (via major access roads)

Property Specification

Unit Type: 2 Bedroom
Bathrooms: 2
Floor Area: 75 sqm
Parking: 1 slot
Status: Semi-Furnished
Total Contract Price: PHP 12,500,000",,,55 sqm,55 sqm,"₱ 12,500,000","Legazpi Village, Makati",1 bedroom,1 bathroom,,Fully furnished,Condo,For Sale,,1,Leasehold,,"2 weeks, 5 days ago",Eva Marzan
makati,10,"Bi-Level Penthouse Unit For Sale at Fraser Place, Salcedo Village, Makati",,Fraser Place Manila,Fraser Place Manila,,531 sqm,"₱ 170,000,000","Bangkal, Makati",4 bedrooms,4 bathrooms,531,Fully furnished,Penthouse,For Sale,,3,,https://www.lamudi.com.ph/projects/fraser-place-manila/,"2 weeks, 6 days ago",KRN Properties
makati,10,"2BR Condo for Sale in Hidalgo Place, Rockwell Center, Makati - RS4970981","This condominium for sale with a floor area of 191 sqm is located at Hidalgo Place, Rockwell Center, Makati. This semi-furnished property features 2 bedrooms, 2 bathrooms, and 2 parking spaces. 

Amenities
Function Room
Gym
Parking Spaces
Security
Swimming Pool

RS4970981",Hidalgo Place,Hidalgo Place,,191 sqm,"₱ 65,000,000","Makati, Metro Manila",2 bedrooms,2 bathrooms,,Partly furnished,Condo,For Sale,,2,,https://www.lamudi.com.ph/projects/hidalgo-place/,"2 weeks, 6 days ago",Hoppler Inc
makati,10,FOR SALE The Residences at Greenbelt 2 Bedroom Facing Makati Skyline Mid Floor,"FOR SALE – The Residences at Greenbelt in Makati City by Ayala Land Premier

San Lorenzo Tower
2 Bedroom with Balcony
123 sqm + 13 sqm balcony
Mid Floor
View of Makati Skyline
Fully Furnished
1 Parking Slot

Price: 37,000,000 pesos (gross)
Clean Title (Never rented)

Contact me for viewing. Thank you!",The Residences at Greenbelt,The Residences at Greenbelt,136 sqm,123 sqm,"₱ 37,000,000","Legazpi Village, Makati",2 bedrooms,2 bathrooms,20,Fully furnished,Condo,For Sale,,2,Freehold,https://www.lamudi.com.ph/projects/the-residences-at-greenbelt/,"2 weeks, 6 days ago",Jojo Castillo - The Lead Realty
makati,10,"1 Bedroom Unit for sale in Joya Lofts and Towers - South Tower, Rockwell Center Makati","Joya Lofts and Towers, Rockwell Center Makati
South Tower
1 Bedroom Unit
39th Floor
48 sqm
With 1 Parking Slot

Selling Price: Php 16,000,000.00

For inquiries/viewings, please contact:
RIZAN DUNGGANON
The Lead Realty
Licensed Real Estate Broker
PRC# 22038",,,48 sqm,48 sqm,"₱ 16,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,39,,Condo,For Sale,,1,,,"2 weeks, 6 days ago",Rizan Dungganon
makati,10,Good deal Rockwell Makati 2Bedroom Loft Unit Condo For Sale 1Parking One Rockwell West Tower Highfloor near BGC Greenbelt Proscenium Ayala Land Condo,"🏢 FOR SALE: High-Floor 2BR Unit in One Rockwell West Tower – Prime Deal! 🌇
📍 Asking Price: PHP 28,000,000 Gross (Slightly Negotiable)
📌 Location: One Rockwell West Tower, 41st Floor

Don’t miss this great deal in the heart of Rockwell Center, Makati!
Enjoy city views, top-tier amenities, and a vibrant lifestyle in this spacious, high-floor condo with a balcony.

✨ Unit Features:
▪️ Floor Area: 95 sq.m.
▪️ 2 Bedrooms
▪️ 2 Bathrooms
▪️ Balcony with Amazing City Views
▪️ 1 Parking Slot
▪️ Located on the 41st Floor
▪️ Well-maintained
▪️ Gross Price – Slightly Negotiable

📲 Message us today for viewing or inquiries. Rare find at this price point!
Paolo Barotilla
The Lead Realty

🔖 #ForSalePH #OneRockwell #RockwellCenter #MakatiCondoForSale #PrimeLocationPH #2BRCondoPH #HighRiseLiving #CityViewCondo #TheLeadRealty #RealEstatePH #InvestmentOpportunityPH #CondoForSalePH #MakatiLuxuryHomes #BalconyView #PropertyDealsPH #HighFloorLiving #RockwellLiving",One Rockwell,One Rockwell,95 sqm,95 sqm,"₱ 28,000,000","Makati, Metro Manila",2 bedrooms,2 bathrooms,41,Fully furnished,Loft,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/one-rockwell/,"2 weeks, 6 days ago",Paolo Barotilla
makati,10,Fully Furnished One-Bedroom Unit in Avida asten,"For Sale!
1BR at Avida Asten T3 in Makati
1 Bedroom 1 Bathroom at level 11
Floor Area: 39.1 sqm
Furnished. Facing Makati and Amenities

P 6.5M nego",,,39 sqm,39 sqm,"₱ 6,500,000","San Antonio, Makati",1 bedroom,1 bathroom,11,Fully furnished,Condo,For Sale,2020,,Freehold,,"2 weeks, 6 days ago",JGAP HOMES REALTY
makati,10,One Bedroom unit for sale in avisa asten,"For Sale
Avida asten makati 
39.17sq
One Bedroom 
Fully furnished 
Inclusive of CGT and DST
 4th floor tower 2

5.5M Gross",,,39 sqm,39 sqm,"₱ 5,500,000","San Antonio, Makati",1 bedroom,1 bathroom,4,Fully furnished,Condo,For Sale,2018,,Freehold,,"2 weeks, 6 days ago",JGAP HOMES REALTY
makati,10,"1-Bedroom Condo Unit for Sale in Asia Tower, Legazpi Village, Makati City","CPS 177
1-Bedroom Condo Unit for Sale
Asia Tower, Legazpi Village, Makati City
* Floor Area: 56 sqm 
* 1 bedroom with parking
* Currently tenanted
Price: PHP 13,000,000 gross (negotiable)",,,,56 sqm,"₱ 13,000,000","Legazpi Village, Makati",1 bedroom,,,,Condo,For Sale,,1,,,"2 weeks, 6 days ago",PhilPro Real Estate
makati,10,"Studio Condo for Sale in Greenbelt Radissons at Legazpi Village, Makati City",,Greenbelt Radissons,Greenbelt Radissons,,34 sqm,"₱ 5,250,000","Legazpi Village, Makati",,1 bathroom,,,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/greenbelt-radissons/,"2 weeks, 6 days ago",Yvette De Asis
makati,10,Move In Ready condo near Ayala Ave. Makati City - Lush Residences,"𝐘𝐨𝐮𝐫 𝐌𝐚𝐤𝐚𝐭𝐢 𝐋𝐢𝐟𝐞𝐬𝐭𝐲𝐥𝐞 𝐒𝐭𝐚𝐫𝐭𝐬 𝐇𝐞𝐫𝐞 🏙️

1 Condo Residence. 1 Prime Location. Endless Possibilities.

Find your perfect match at SMDC's Lush Residences. 

• 𝗟𝘂𝘀𝗵 𝗥𝗲𝘀𝗶𝗱𝗲𝗻𝗰𝗲𝘀 | 𝐌𝐨𝐯𝐞-𝐈𝐧 𝐑𝐞𝐚𝐝𝐲

✨ Move-in to your unit for only ₱60,000/month in the heart of Makati (payable in 12 months)
✨ Save as much as 650,000 (10% in 3 months term; with pre-approval from bank)
✨With option for FREE Furnishings, FREE 1 Year Cleaning Service and Internet (subject to terms and conditions; and varies per payment scheme)

Lush Residences is a condominium in Makati that seamlessly blends elements of nature throughout the property, offering a natural escape from the concrete jungle of the city just north of the Makati Central Business district.

Location: Situated on Bagtikan St. corner Kamagong St., Makati City, just north of the Makati Central Business District. It is near various establishments including Jazz Mall, RCBC Plaza, Makati Fire Station, Far Eastern University - Makati, and Ayala Museum.

Project Overview:

Lot Area: 2,865 sq.m.
No. of Towers: 1
No. of Floors (physical): 22
No. of Units: 674
No. of Parking Slots: 181
Turnover Date: December 2022 (Estimated project completion: December 31, 2022)

Amenities: 

Features hotel-like lobbies, resort-styled amenities including a grand lobby, function rooms (Ground Floor), residential lobby (7th Floor), gym (7th Floor), adult and kiddie pools (7th Floor), porch area (7th Floor), podium garden (7th Floor), and sky garden.

Standard Unit Deliverables: 

Include floor tiles, painted plain cement finish on walls and ceiling, aluminum-framed windows, kitchen with countertop and cabinets, complete toilet and bath fixtures, provision for water heater, rangehood, and cooktop.

Condo dues: 160 per sqm

Nearby establishments:

1. FEU Makati
2. Makati Central Post Office
3. The Assembly Grounds at The Rise
4. Air Mall, Jazz Mall
5. RCBC Plaza
6. Makati Medical Center
7. Mapua Institute Makati

For more information, please contact me for assistance.",Lush Residences,Lush Residences,"2,865 sqm",21 sqm,"₱ 6,574,000","San Antonio, Makati",1 bedroom,1 bathroom,24,,Condo,For Sale,2022,,,https://www.lamudi.com.ph/projects/lush-residences/,"2 weeks, 6 days ago",Ron Lagubana
makati,10,"Home-Office Condo for Sale in Heart Tower Condo, Makati City","CPS 243
Home-Office Condo for Sale
Heart Tower Condo, Salcedo Village, Makati City
* Floor Area: 127 sqm
* Home office with 2 toilet and bath
* Customizable into 2-bedroom condo or office
* One parking slot
* Clean title
* Updated RPT
Price: PHP 133,858/sqm = PHP 17,000,000 Net (Negotiable)",,,,127 sqm,"₱ 17,000,000","Bel-Air, Makati",2 bedrooms,2 bathrooms,,,Condo,For Sale,,1,,,"2 weeks, 6 days ago",PhilPro Real Estate
makati,10,Ready to Move In condo in Chino Roces Makati - RED Residences,"Discover the heartbeat of convenience at SMDC Red Residences!

Live steps away from Makati’s central business district at SMDC Red Residences, where work, play, and lifestyle meet in perfect harmony. 
✅ Prime Makati location
✅ Walkable to offices, malls, and transport hubs
✅ Stylish units designed for young professionals
✅ MOVE-IN PROMO: Enjoy over 𝟕% 𝐝𝐢𝐬𝐜𝐨𝐮𝐧𝐭! 
✅ Units under Early Occupancy Program are still available for a minimum of 5% spot down payment to move in
✅ FREE Furnishings are included for payment terms with spot down payment (valid for a limited time only)


📍 City life, the smart way—only at Chino Roces Avenue, Makati City

Nearby establishments:
✅ Waltermart Pasong Tamo
✅ Greenbelt 1
✅ King's Court
✅ Makati Medical Center
✅ MRT Magallanes station

For more information about 𝗥𝗲𝗱 𝗥𝗲𝘀𝗶𝗱𝗲𝗻𝗰𝗲𝘀, please feel free to send us a message to this page.",Red Residences,Red Residences,,26 sqm,"₱ 6,529,000","Pio Del Pilar, Makati",1 bedroom,1 bathroom,10,Partly furnished,Condo,For Sale,2023,,,https://www.lamudi.com.ph/projects/red-residences/,"2 weeks, 6 days ago",Ron Lagubana
makati,10,For sale: Special 1br at Park Terraces Makati,"FOR SALE: PARK TERRACES TOWER 2

22nd Floor location
Floor area: 82sqm

Fronting San Lorenzo Village with unobstructed south facing views.

A special 1 bedroom (No balcony)

Fully furnished with built in wardrobe closet
Living room furniture, 40” smart television, air purifier
Complete bedroom furniture, with study desk and chair
Fully equipped kitchen with cooker and hood
refrigerator, microwave, combi washer/dryer

1 parking slot

Selling Price: P29,000,000.00 gross.

Contact for viewing:
Joey -
Telephone number: View Phone",,,82 sqm,82 sqm,"₱ 30,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,22,Fully furnished,Condo,For Sale,,1,Freehold,,"2 weeks, 6 days ago",Joey of Abiejoes Realty
makati,10,Lerato  | Studio Condo Unit For Sale - 8911,,,,,32 sqm,"₱ 6,000,000","Bel-Air, Makati",,1 bathroom,,Fully furnished,Condo,For Sale,,,,,"2 weeks, 6 days ago",Everbright Real Estate
makati,10,RENT TO OWN MAKATI NEAR GREENBELT,"PRICE STARTS AT 5.5M
5% DOWNPAYMENT THEN MOVE IN
AS LOW AS 29K PER MONTH",,,30 sqm,30 sqm,"₱ 5,500,000","Legazpi Village, Makati",30 bedrooms,1 bathroom,8,Unfurnished,Studio,For Sale,2019,,Freehold,,"2 weeks, 6 days ago",Property Collective PH (PCPH Realty and Property Management Services)
makati,10,2BR Condo Unit For Sale Park Central Towers Paseo de Roxas Makati Ave Makati,"Condo Unit
 For Sale
 Park Central Towers Paseo de Roxas Makati Ave Makati 
 

 

 Selling Price: 69,500,000 Net
 Floor Area: 139 sqm
 19B w/ Parking Space B5-258T
 2 Bedrooms
 1 Toilet and Bath
 Turnover: 2024
 lowest priced unit in park central towers
 Deed of Assignment as no title yet",Park Central Towers,Park Central Towers,,139 sqm,"₱ 69,500,000","Urdaneta, Makati",2 bedrooms,1 bathroom,,Fully furnished,Condo,For Sale,,,,https://www.lamudi.com.ph/projects/park-central-towers/,"2 weeks, 6 days ago",Realus Realtors
makati,10,1BR FLEX UNIT WITH PARKING FOR SALE AT PARK TERRACES ACROSS GLORIETTA MAKATI,"PARK TERRACES
📍Arnaiz Ave. cor West St. San Lorenzo Village Makati City

The development is part of the Ayala Center, near Glorietta and with pedestrian access to the mall via the Palm Promenade. 

1BR Flex 
83 sqm
1 Parking
Fully Furnished
7th floor

Asking Price: Php 25M

Remarks: Premium address, strong tenant profile, and flexibility for end-use or continued lease.",Park Terraces,Park Terraces,83 sqm,83 sqm,"₱ 25,000,000","Makati, Metro Manila",1 bedroom,1 bathroom,7,Fully furnished,Condo,For Sale,,1,Freehold,https://www.lamudi.com.ph/projects/park-terraces/,"2 weeks, 6 days ago",KB REALTY
